id,customer_id,status,total_amount
79003,73476,DELIVERED,67.5
79004,33801,DELIVERED,326.09
79005,41173,DELIVERED,286.78
79006,83123,DELIVERED,61.11
79007,15595,DELIVERED,121.62
79008,78793,DELIVERED,267.12
79009,49999,DELIVERED,50.83
79010,80369,DELIVERED,123.81
79011,21455,DELIVERED,125.27
79012,19053,DELIVERED,139.8
79013,14087,DELIVERED,81.86
79014,43782,DELIVERED,600.74
79015,7582,DELIVERED,31.71
79016,31229,DELIVERED,29.73
79017,86444,DELIVERED,189.37
79018,62011,DELIVERED,229.69
79019,85997,DELIVERED,34.23
79020,92948,DELIVERED,45.0
79021,95900,DELIVERED,167.45
79022,54766,DELIVERED,36.22
79023,30821,DELIVERED,30.22
79024,71355,DELIVERED,157.04
79025,8889,DELIVERED,104.42
79026,68973,DELIVERED,307.5
79027,8893,DELIVERED,44.42
79028,72290,DELIVERED,377.17
79029,59857,DELIVERED,48.78
79030,17420,DELIVERED,140.29
79031,34641,DELIVERED,279.51
79032,57669,DELIVERED,141.63
79033,53144,DELIVERED,63.42
79034,78065,DELIVERED,52.83
79035,40457,DELIVERED,207.6
79036,38984,DELIVERED,38.09
79037,52978,PENDING,997.54
79038,5911,DELIVERED,82.1
79039,47334,DELIVERED,306.97
79040,3708,DELIVERED,207.83
79041,15700,DELIVERED,108.5
79042,88937,DELIVERED,69.77
79043,58505,DELIVERED,36.75
79044,83337,DELIVERED,91.86
79045,82869,DELIVERED,159.16
79046,2473,DELIVERED,207.22
79047,99335,DELIVERED,63.1
79048,7626,DELIVERED,121.33
79049,28791,DELIVERED,178.52
79050,32010,DELIVERED,44.37
79051,21131,DELIVERED,123.69
79052,28188,DELIVERED,368.69
79053,49058,DELIVERED,61.79
79054,1251,DELIVERED,44.42
79055,80845,DELIVERED,96.31
79056,72233,DELIVERED,40.01
79057,5534,DELIVERED,99.9
79058,93377,SHIPPED,42.08
79059,47709,DELIVERED,135.0
79060,9535,DELIVERED,32.6
79061,61025,DELIVERED,34.06
79062,9504,DELIVERED,21.43
79063,60276,DELIVERED,85.81
79064,31468,DELIVERED,30.69
79065,9674,DELIVERED,110.55
79066,65437,DELIVERED,310.3
79067,15771,DELIVERED,318.59
79068,81437,DELIVERED,187.38
79069,75953,DELIVERED,69.97
79070,54927,DELIVERED,55.29
79071,12517,DELIVERED,526.96
79072,41041,DELIVERED,362.05
79073,69149,DELIVERED,104.27
79074,71402,DELIVERED,188.06
79075,65513,DELIVERED,22.71
79076,92367,DELIVERED,182.52
79077,53145,DELIVERED,111.61
79078,71124,DELIVERED,110.44
79079,3191,DELIVERED,792.06
79080,16575,DELIVERED,52.47
79081,96301,DELIVERED,58.45
79082,1559,DELIVERED,337.83
79083,52519,DELIVERED,62.88
79084,33529,DELIVERED,28.58
79085,6006,DELIVERED,147.64
79086,24538,DELIVERED,205.0
79087,85933,DELIVERED,137.24
79088,85556,DELIVERED,96.88
79089,9183,DELIVERED,75.17
79090,96837,DELIVERED,95.67
79091,12717,DELIVERED,198.82
79092,62066,DELIVERED,60.92
79093,59705,DELIVERED,135.49
79094,24984,DELIVERED,538.47
79095,33067,DELIVERED,269.08
79096,50629,DELIVERED,45.79
79097,62773,DELIVERED,56.99
79098,59448,DELIVERED,287.1
79099,71945,DELIVERED,136.61
79100,34071,DELIVERED,157.3
79101,58140,DELIVERED,189.08
79102,51647,DELIVERED,228.41
79103,26701,DELIVERED,212.86
79104,67567,DELIVERED,160.22
79105,21347,DELIVERED,65.68
79106,84452,DELIVERED,195.91
79107,5701,DELIVERED,22.29
79108,64853,DELIVERED,170.84
79109,92146,DELIVERED,155.22
79110,48229,DELIVERED,205.96
79111,16845,DELIVERED,110.84
79112,53140,DELIVERED,143.01
79113,59746,DELIVERED,211.02
79114,2515,DELIVERED,24.22
79115,39614,DELIVERED,236.77
79116,25386,DELIVERED,35.84
79117,13940,DELIVERED,163.53
79118,89052,DELIVERED,44.1
79119,40394,DELIVERED,73.34
79120,42999,DELIVERED,159.21
79121,40565,DELIVERED,159.14
79122,27166,DELIVERED,53.42
79123,35439,DELIVERED,142.54
79124,80144,DELIVERED,114.9
79125,54931,DELIVERED,114.27
79126,59234,DELIVERED,105.65
79127,38823,DELIVERED,34.78
79128,67208,DELIVERED,397.44
79129,73821,DELIVERED,133.48
79130,74162,DELIVERED,43.22
79131,48196,DELIVERED,140.3
79132,89103,DELIVERED,20.29
79133,73233,DELIVERED,106.95
79134,17947,CONFIRMED,223.44
79135,54522,DELIVERED,156.58
79136,98924,DELIVERED,41.98
79137,7838,DELIVERED,55.29
79138,19859,DELIVERED,540.06
79139,116,DELIVERED,142.78
79140,17756,DELIVERED,111.32
79141,97601,DELIVERED,48.54
79142,27448,DELIVERED,32.24
79143,64735,DELIVERED,94.58
79144,63173,DELIVERED,530.27
79145,97263,DELIVERED,86.93
79146,65057,DELIVERED,55.69
79147,61046,DELIVERED,78.91
79148,75135,DELIVERED,78.2
79149,84840,DELIVERED,56.44
79150,99190,DELIVERED,33.0
79151,11160,DELIVERED,27.42
79152,59344,DELIVERED,34.09
79153,17649,DELIVERED,66.69
79154,97708,DELIVERED,175.87
79155,74815,DELIVERED,300.06
79156,36339,DELIVERED,109.42
79157,4205,DELIVERED,52.22
79158,49177,DELIVERED,50.01
79159,58431,DELIVERED,240.6
79160,3201,DELIVERED,619.44
79161,63699,DELIVERED,419.06
79162,10250,DELIVERED,40.48
79163,78428,DELIVERED,182.84
79164,88146,DELIVERED,162.42
79165,7264,DELIVERED,109.72
79166,65245,DELIVERED,85.14
79167,36918,DELIVERED,274.82
79168,171,DELIVERED,183.79
79169,16364,DELIVERED,37.39
79170,63675,DELIVERED,58.74
79171,70260,DELIVERED,207.08
79172,15215,DELIVERED,64.46
79173,7170,DELIVERED,267.27
79174,22055,DELIVERED,184.92
79175,44582,DELIVERED,98.45
79176,54684,DELIVERED,86.99
79177,88792,DELIVERED,88.34
79178,29622,DELIVERED,114.66
79179,28278,CONFIRMED,238.16
79180,92202,DELIVERED,208.15
79181,6289,DELIVERED,165.79
79182,51285,DELIVERED,40.27
79183,39021,DELIVERED,183.73
79184,58791,DELIVERED,174.68
79185,28621,DELIVERED,31.28
79186,21913,DELIVERED,66.43
79187,63321,DELIVERED,114.44
79188,62479,DELIVERED,98.26
79189,82582,DELIVERED,84.62
79190,18438,DELIVERED,288.88
79191,39289,DELIVERED,98.18
79192,75589,DELIVERED,158.43
79193,55173,DELIVERED,37.37
79194,6350,DELIVERED,139.61
79195,38902,DELIVERED,188.03
79196,48548,DELIVERED,113.62
79197,92630,DELIVERED,115.15
79198,56737,DELIVERED,47.77
79199,3442,DELIVERED,22.29
79200,40986,DELIVERED,35.36
79201,4797,DELIVERED,175.08
79202,25413,DELIVERED,40.84
79203,6137,DELIVERED,174.74
79204,28882,DELIVERED,19.39
79205,93904,DELIVERED,85.18
79206,26328,DELIVERED,65.1
79207,95058,DELIVERED,124.42
79208,8221,DELIVERED,45.1
79209,24333,DELIVERED,163.13
79210,79877,DELIVERED,72.86
79211,56332,DELIVERED,158.65
79212,28887,DELIVERED,45.03
79213,62291,DELIVERED,20.38
79214,47882,DELIVERED,32.33
79215,12621,DELIVERED,63.6
79216,37130,DELIVERED,115.25
79217,40378,DELIVERED,18.76
79218,15592,DELIVERED,69.32
79219,79926,DELIVERED,112.27
79220,13766,DELIVERED,180.22
79221,82274,DELIVERED,238.44
79222,37051,DELIVERED,76.03
79223,41497,DELIVERED,284.04
79224,69778,DELIVERED,756.91
79225,17413,DELIVERED,113.71
79226,73527,DELIVERED,352.18
79227,95457,DELIVERED,475.97
79228,22042,DELIVERED,123.02
79229,34115,DELIVERED,111.8
79230,40893,DELIVERED,253.62
79231,88281,DELIVERED,132.08
79232,73262,DELIVERED,185.05
79233,36484,DELIVERED,201.57
79234,11544,DELIVERED,40.01
79235,86214,DELIVERED,51.22
79236,88083,DELIVERED,471.33
79237,82546,DELIVERED,36.35
79238,56676,DELIVERED,103.93
79239,59655,DELIVERED,148.2
79240,6205,DELIVERED,72.14
79241,57883,DELIVERED,137.45
79242,5086,DELIVERED,73.41
79243,67686,DELIVERED,204.98
79244,99330,DELIVERED,67.92
79245,88578,DELIVERED,59.4
79246,61334,DELIVERED,39.52
79247,58786,DELIVERED,85.23
79248,5744,DELIVERED,143.82
79249,78232,DELIVERED,26.39
79250,82669,DELIVERED,138.05
79251,3583,DELIVERED,32.63
79252,23509,DELIVERED,107.75
79253,64361,DELIVERED,220.28
79254,34097,DELIVERED,75.16
79255,33865,DELIVERED,106.39
79256,23690,DELIVERED,54.2
79257,10756,DELIVERED,96.93
79258,85333,DELIVERED,258.56
79259,99152,DELIVERED,65.55
79260,21950,DELIVERED,32.37
79261,11110,DELIVERED,93.65
79262,57184,DELIVERED,105.99
79263,58850,DELIVERED,187.63
79264,87173,DELIVERED,158.07
79265,92706,DELIVERED,102.96
79266,86982,DELIVERED,81.01
79267,32406,DELIVERED,34.0
79268,807,DELIVERED,1083.2
79269,62371,DELIVERED,36.15
79270,7553,DELIVERED,72.43
79271,64160,DELIVERED,97.43
79272,66527,DELIVERED,132.6
79273,92187,DELIVERED,150.09
79274,34620,DELIVERED,141.48
79275,67544,DELIVERED,94.4
79276,91782,CANCELLED,270.75
79277,61730,CANCELLED,0.0
79278,62264,DELIVERED,80.87
79279,696,DELIVERED,44.09
79280,67392,DELIVERED,125.13
79281,92487,DELIVERED,177.27
79282,43247,DELIVERED,24.75
79283,98209,DELIVERED,127.92
79284,6943,DELIVERED,118.46
79285,59345,DELIVERED,682.98
79286,89981,DELIVERED,102.03
79287,7096,DELIVERED,38.18
79288,58262,DELIVERED,195.0
79289,82702,DELIVERED,123.82
79290,140,DELIVERED,99.43
79291,57826,DELIVERED,167.02
79292,74397,DELIVERED,96.69
79293,52547,DELIVERED,16.78
79294,39260,DELIVERED,108.46
79295,73542,DELIVERED,27.07
79296,62023,DELIVERED,46.48
79297,58652,DELIVERED,258.23
79298,53476,DELIVERED,287.27
79299,88197,DELIVERED,83.32
79300,32060,DELIVERED,56.78
79301,62841,DELIVERED,89.6
79302,31681,DELIVERED,29.44
79303,16939,DELIVERED,114.18
79304,88207,DELIVERED,247.21
79305,88490,DELIVERED,118.93
79306,26961,DELIVERED,205.57
79307,73411,DELIVERED,134.2
79308,25768,DELIVERED,224.17
79309,36151,DELIVERED,300.56
79310,27852,CANCELLED,252.26
79311,60491,DELIVERED,249.84
79312,20202,DELIVERED,327.82
79313,98595,DELIVERED,161.42
79314,30359,PENDING,711.74
79315,76070,DELIVERED,185.9
79316,79527,DELIVERED,69.54
79317,67643,DELIVERED,153.32
79318,38256,DELIVERED,153.99
79319,52994,DELIVERED,195.0
79320,72341,DELIVERED,57.77
79321,22100,DELIVERED,93.22
79322,4885,DELIVERED,127.13
79323,8863,DELIVERED,45.89
79324,90025,DELIVERED,71.02
79325,15508,DELIVERED,112.45
79326,54700,DELIVERED,58.69
79327,55377,DELIVERED,171.85
79328,64540,DELIVERED,106.05
79329,8755,DELIVERED,73.16
79330,1733,DELIVERED,232.06
79331,60732,DELIVERED,56.85
79332,94670,DELIVERED,175.67
79333,71185,DELIVERED,380.94
79334,64636,CONFIRMED,51.06
79335,13480,DELIVERED,28.07
79336,3293,DELIVERED,107.01
79337,32581,DELIVERED,40.1
79338,88840,DELIVERED,727.17
79339,13812,DELIVERED,139.99
79340,91830,DELIVERED,126.69
79341,39513,DELIVERED,72.99
79342,2518,DELIVERED,91.86
79343,18151,DELIVERED,61.68
79344,11104,DELIVERED,37.0
79345,10728,DELIVERED,90.99
79346,39838,DELIVERED,77.57
79347,26760,DELIVERED,38.78
79348,90304,DELIVERED,204.55
79349,80593,DELIVERED,162.03
79350,93587,DELIVERED,37.77
79351,74086,DELIVERED,258.33
79352,8425,DELIVERED,173.53
79353,57732,DELIVERED,126.81
79354,65457,DELIVERED,242.02
79355,52475,DELIVERED,167.59
79356,3608,DELIVERED,76.08
79357,59662,DELIVERED,174.74
79358,79731,DELIVERED,33.95
79359,50648,DELIVERED,44.24
79360,90760,DELIVERED,89.7
79361,61001,DELIVERED,38.09
79362,48470,DELIVERED,145.66
79363,55404,DELIVERED,333.51
79364,64117,DELIVERED,108.17
79365,70047,DELIVERED,282.74
79366,74542,DELIVERED,49.3
79367,9661,DELIVERED,76.21
79368,31051,DELIVERED,38.75
79369,69929,DELIVERED,209.12
79370,2972,DELIVERED,127.02
79371,64747,DELIVERED,116.45
79372,82004,DELIVERED,107.59
79373,31705,DELIVERED,61.23
79374,32839,DELIVERED,68.43
79375,79869,DELIVERED,96.81
79376,36645,DELIVERED,67.05
79377,82897,DELIVERED,160.46
79378,71655,DELIVERED,84.45
79379,57757,DELIVERED,151.07
79380,1457,DELIVERED,19.85
79381,17538,DELIVERED,59.43
79382,61672,DELIVERED,400.85
79383,58361,DELIVERED,93.3
79384,49518,DELIVERED,79.24
79385,22087,DELIVERED,194.92
79386,47394,DELIVERED,356.36
79387,80159,DELIVERED,67.93
79388,23215,DELIVERED,195.36
79389,76494,DELIVERED,60.95
79390,6632,SHIPPED,126.03
79391,84222,DELIVERED,46.53
79392,30559,DELIVERED,206.39
79393,70,DELIVERED,175.33
79394,49791,DELIVERED,136.18
79395,88480,DELIVERED,301.16
79396,6438,DELIVERED,42.5
79397,43609,DELIVERED,117.85
79398,799,DELIVERED,29.47
79399,41696,DELIVERED,97.79
79400,42915,PENDING,151.32
79401,15946,DELIVERED,58.8
79402,10122,DELIVERED,104.11
79403,14916,DELIVERED,60.53
79404,74587,DELIVERED,162.5
79405,25070,DELIVERED,74.13
79406,10082,DELIVERED,64.1
79407,78609,DELIVERED,35.84
79408,57818,DELIVERED,93.28
79409,7755,DELIVERED,60.01
79410,29281,DELIVERED,137.73
79411,74662,DELIVERED,120.68
79412,73521,DELIVERED,62.91
79413,95730,DELIVERED,229.14
79414,98700,DELIVERED,36.78
79415,9731,DELIVERED,372.85
79416,79773,DELIVERED,51.2
79417,14912,DELIVERED,47.64
79418,81075,DELIVERED,61.79
79419,51751,DELIVERED,72.05
79420,35942,DELIVERED,27.3
79421,50439,DELIVERED,97.87
79422,36139,DELIVERED,50.32
79423,61445,DELIVERED,227.38
79424,55529,DELIVERED,40.59
79425,69550,CANCELLED,228.82
79426,19769,DELIVERED,592.42
79427,39747,DELIVERED,103.87
79428,75988,DELIVERED,69.7
79429,8033,DELIVERED,79.2
79430,60197,DELIVERED,198.66
79431,6524,DELIVERED,199.15
79432,17770,DELIVERED,163.48
79433,88756,CONFIRMED,311.19
79434,73177,DELIVERED,42.69
79435,12426,DELIVERED,112.24
79436,14154,DELIVERED,82.82
79437,55385,DELIVERED,247.48
79438,87179,DELIVERED,149.04
79439,12574,DELIVERED,42.01
79440,97360,DELIVERED,65.0
79441,27295,DELIVERED,116.74
79442,97965,DELIVERED,203.08
79443,84270,DELIVERED,30.1
79444,32496,DELIVERED,67.81
79445,70632,DELIVERED,43.89
79446,66492,DELIVERED,413.29
79447,53238,DELIVERED,145.9
79448,23472,DELIVERED,242.1
79449,39796,DELIVERED,43.86
79450,67823,DELIVERED,178.27
79451,89483,DELIVERED,86.15
79452,76912,CANCELLED,0.0
79453,17578,DELIVERED,23.68
79454,72621,DELIVERED,57.29
79455,14714,DELIVERED,61.75
79456,56361,DELIVERED,219.79
79457,99094,DELIVERED,1039.74
79458,60485,DELIVERED,82.87
79459,11998,DELIVERED,114.04
79460,3098,DELIVERED,147.15
79461,14176,DELIVERED,55.62
79462,89416,DELIVERED,93.01
79463,48085,DELIVERED,173.77
79464,26727,DELIVERED,99.06
79465,5483,DELIVERED,90.13
79466,54111,DELIVERED,77.9
79467,72117,DELIVERED,238.69
79468,78177,DELIVERED,30.09
79469,73282,SHIPPED,147.13
79470,95931,DELIVERED,53.3
79471,62628,DELIVERED,39.34
79472,65747,DELIVERED,205.97
79473,15721,DELIVERED,173.23
79474,27609,DELIVERED,482.71
79475,79652,DELIVERED,194.12
79476,712,DELIVERED,40.77
79477,41368,DELIVERED,28.42
79478,44871,DELIVERED,119.54
79479,62178,DELIVERED,104.93
79480,46892,DELIVERED,94.55
79481,80055,DELIVERED,133.85
79482,49049,DELIVERED,88.25
79483,10746,DELIVERED,105.41
79484,6536,DELIVERED,84.65
79485,18165,DELIVERED,46.34
79486,7961,CANCELLED,0.0
79487,95830,SHIPPED,30.26
79488,9341,DELIVERED,138.08
79489,75981,DELIVERED,151.74
79490,21158,DELIVERED,62.78
79491,26609,CANCELLED,0.0
79492,60490,DELIVERED,132.46
79493,7955,DELIVERED,148.53
79494,78482,DELIVERED,97.6
79495,72650,DELIVERED,227.38
79496,538,DELIVERED,372.07
79497,38538,DELIVERED,67.69
79498,17983,DELIVERED,40.23
79499,28439,DELIVERED,57.27
79500,30236,DELIVERED,177.21
79501,19226,DELIVERED,204.34
79502,56340,DELIVERED,603.03
79503,60152,DELIVERED,175.32
79504,45517,DELIVERED,143.02
79505,82887,CANCELLED,0.0
79506,64935,DELIVERED,1333.25
79507,31084,DELIVERED,202.83
79508,70074,SHIPPED,74.34
79509,71251,DELIVERED,157.36
79510,35453,DELIVERED,39.23
79511,65705,DELIVERED,61.01
79512,61827,DELIVERED,69.23
79513,87597,DELIVERED,32.7
79514,82369,DELIVERED,36.61
79515,594,DELIVERED,141.84
79516,46918,DELIVERED,182.14
79517,85574,DELIVERED,163.68
79518,22010,DELIVERED,83.79
79519,80945,DELIVERED,181.6
79520,25885,DELIVERED,128.17
79521,47401,DELIVERED,17.69
79522,70137,DELIVERED,143.66
79523,7247,DELIVERED,128.46
79524,4488,DELIVERED,138.02
79525,38470,DELIVERED,217.37
79526,60100,DELIVERED,54.29
79527,70307,DELIVERED,90.88
79528,52021,DELIVERED,158.76
79529,27269,DELIVERED,83.15
79530,76662,DELIVERED,121.1
79531,29519,DELIVERED,382.42
79532,74083,DELIVERED,82.39
79533,69414,DELIVERED,73.18
79534,3573,DELIVERED,67.5
79535,62924,DELIVERED,65.1
79536,54974,DELIVERED,178.59
79537,26481,DELIVERED,461.8
79538,49888,DELIVERED,77.73
79539,30153,DELIVERED,272.04
79540,12704,DELIVERED,33.99
79541,21097,DELIVERED,64.05
79542,97767,DELIVERED,194.26
79543,76509,DELIVERED,367.2
79544,10835,DELIVERED,107.32
79545,98722,DELIVERED,69.44
79546,46094,DELIVERED,218.72
79547,52793,DELIVERED,45.86
79548,928,DELIVERED,187.76
79549,25021,DELIVERED,32.41
79550,28563,DELIVERED,298.2
79551,88326,DELIVERED,343.4
79552,28172,DELIVERED,127.09
79553,3460,DELIVERED,44.08
79554,73753,DELIVERED,102.64
79555,81633,DELIVERED,103.07
79556,46474,DELIVERED,67.46
79557,40506,DELIVERED,123.18
79558,47696,DELIVERED,148.15
79559,33498,DELIVERED,178.27
79560,72829,DELIVERED,170.3
79561,8307,DELIVERED,219.0
79562,34575,DELIVERED,46.53
79563,69124,DELIVERED,81.28
79564,41024,DELIVERED,129.41
79565,1615,DELIVERED,162.62
79566,3994,DELIVERED,482.72
79567,20376,CONFIRMED,196.16
79568,70839,DELIVERED,61.1
79569,14875,DELIVERED,29.22
79570,80300,DELIVERED,99.8
79571,27224,DELIVERED,102.64
79572,20248,DELIVERED,111.72
79573,57840,DELIVERED,73.09
79574,9101,DELIVERED,66.65
79575,48797,DELIVERED,46.69
79576,52491,DELIVERED,224.87
79577,62491,DELIVERED,218.21
79578,18093,DELIVERED,101.14
79579,19582,DELIVERED,139.62
79580,54919,DELIVERED,103.78
79581,83461,DELIVERED,32.42
79582,22238,DELIVERED,259.6
79583,37913,DELIVERED,41.38
79584,24677,DELIVERED,234.15
79585,31174,DELIVERED,221.64
79586,64917,DELIVERED,61.6
79587,3747,DELIVERED,327.7
79588,72296,DELIVERED,99.52
79589,60319,DELIVERED,48.13
79590,45515,DELIVERED,236.29
79591,54918,DELIVERED,132.95
79592,79635,DELIVERED,75.68
79593,1018,DELIVERED,163.29
79594,75599,DELIVERED,63.6
79595,11462,DELIVERED,39.75
79596,18116,DELIVERED,37.0
79597,30576,DELIVERED,95.02
79598,71931,DELIVERED,172.5
79599,76198,DELIVERED,24.06
79600,84031,DELIVERED,91.21
79601,22708,DELIVERED,43.71
79602,67191,DELIVERED,58.38
79603,49943,DELIVERED,470.14
79604,26185,DELIVERED,383.25
79605,40043,DELIVERED,71.51
79606,76504,DELIVERED,95.3
79607,42170,DELIVERED,69.18
79608,33406,DELIVERED,49.01
79609,7434,DELIVERED,121.39
79610,66381,DELIVERED,82.88
79611,87085,DELIVERED,47.68
79612,1666,DELIVERED,194.97
79613,66263,DELIVERED,36.46
79614,21591,DELIVERED,182.91
79615,82374,DELIVERED,53.76
79616,56426,CANCELLED,0.0
79617,15384,DELIVERED,152.72
79618,47302,DELIVERED,314.53
79619,35650,SHIPPED,443.85
79620,48337,DELIVERED,35.0
79621,22965,DELIVERED,35.04
79622,59477,DELIVERED,77.24
79623,60390,DELIVERED,65.0
79624,27837,DELIVERED,41.93
79625,59924,DELIVERED,38.78
79626,39524,DELIVERED,42.58
79627,88717,DELIVERED,172.62
79628,80724,DELIVERED,367.24
79629,2521,DELIVERED,39.61
79630,97048,DELIVERED,95.8
79631,389,DELIVERED,30.72
79632,19394,DELIVERED,113.65
79633,55,DELIVERED,809.7
79634,20083,DELIVERED,82.88
79635,22233,DELIVERED,59.09
79636,42208,DELIVERED,179.8
79637,88005,DELIVERED,14.06
79638,11044,DELIVERED,65.0
79639,30284,DELIVERED,225.01
79640,53780,DELIVERED,195.7
79641,62757,DELIVERED,40.27
79642,20681,DELIVERED,137.52
79643,93069,DELIVERED,87.94
79644,21575,DELIVERED,22.86
79645,45198,DELIVERED,148.15
79646,56774,DELIVERED,67.83
79647,31517,DELIVERED,177.25
79648,83244,DELIVERED,67.57
79649,21287,DELIVERED,48.22
79650,78633,DELIVERED,238.22
79651,74653,DELIVERED,272.36
79652,96138,DELIVERED,115.11
79653,60566,DELIVERED,219.21
79654,70298,DELIVERED,26.38
79655,76143,DELIVERED,121.19
79656,27921,DELIVERED,713.7
79657,42090,DELIVERED,462.02
79658,10938,DELIVERED,778.47
79659,71763,DELIVERED,91.95
79660,78364,DELIVERED,177.49
79661,14476,DELIVERED,245.04
79662,17787,DELIVERED,126.99
79663,84403,DELIVERED,35.7
79664,68088,DELIVERED,33.27
79665,37960,DELIVERED,39.25
79666,29170,DELIVERED,212.61
79667,22101,DELIVERED,36.75
79668,9581,DELIVERED,67.68
79669,12927,SHIPPED,46.13
79670,28640,DELIVERED,216.1
79671,85944,SHIPPED,244.85
79672,83094,DELIVERED,35.75
79673,17087,DELIVERED,72.93
79674,89609,DELIVERED,158.54
79675,952,DELIVERED,147.15
79676,97966,DELIVERED,225.31
79677,70062,DELIVERED,51.67
79678,19131,DELIVERED,131.61
79679,25380,DELIVERED,65.09
79680,5799,DELIVERED,1755.21
79681,68294,DELIVERED,710.48
79682,85030,DELIVERED,125.44
79683,20368,DELIVERED,40.86
79684,70351,DELIVERED,64.94
79685,65896,DELIVERED,332.48
79686,77795,DELIVERED,89.93
79687,43712,DELIVERED,1029.84
79688,41397,DELIVERED,79.11
79689,59111,DELIVERED,60.42
79690,56104,DELIVERED,51.86
79691,93129,DELIVERED,56.6
79692,30849,DELIVERED,323.96
79693,70901,DELIVERED,63.33
79694,1604,DELIVERED,40.1
79695,8238,DELIVERED,99.9
79696,55847,DELIVERED,21.77
79697,81995,CANCELLED,0.0
79698,9442,DELIVERED,732.68
79699,79062,DELIVERED,37.62
79700,9839,DELIVERED,99.52
79701,45477,DELIVERED,64.13
79702,67923,DELIVERED,231.26
79703,61920,DELIVERED,147.66
79704,27508,DELIVERED,106.3
79705,27862,DELIVERED,238.7
79706,37449,DELIVERED,22.29
79707,37765,DELIVERED,44.09
79708,47329,DELIVERED,35.86
79709,97580,DELIVERED,104.85
79710,47291,DELIVERED,335.77
79711,89747,DELIVERED,175.82
79712,23833,DELIVERED,81.12
79713,32124,DELIVERED,194.5
79714,67497,DELIVERED,165.51
79715,62893,DELIVERED,27.38
79716,76457,DELIVERED,119.33
79717,47522,DELIVERED,47.77
79718,64660,DELIVERED,170.28
79719,614,DELIVERED,96.54
79720,1995,DELIVERED,215.05
79721,38193,DELIVERED,161.05
79722,91524,DELIVERED,429.24
79723,30020,DELIVERED,31.27
79724,13650,DELIVERED,63.86
79725,64129,DELIVERED,688.24
79726,37085,DELIVERED,71.14
79727,14345,DELIVERED,295.72
79728,17727,DELIVERED,79.51
79729,48259,DELIVERED,99.2
79730,52305,DELIVERED,46.13
79731,49934,DELIVERED,67.44
79732,20485,DELIVERED,545.51
79733,70675,DELIVERED,90.28
79734,47428,DELIVERED,131.32
79735,99103,DELIVERED,40.09
79736,57896,DELIVERED,32.1
79737,27924,DELIVERED,152.39
79738,95005,DELIVERED,33.13
79739,55868,DELIVERED,74.36
79740,70814,DELIVERED,680.26
79741,77731,DELIVERED,196.29
79742,5800,DELIVERED,318.97
79743,82534,DELIVERED,109.48
79744,11737,DELIVERED,56.09
79745,27015,DELIVERED,60.42
79746,27414,DELIVERED,273.56
79747,11338,SHIPPED,269.0
79748,1370,DELIVERED,84.14
79749,684,DELIVERED,133.4
79750,10325,DELIVERED,128.08
79751,94804,PENDING,78.86
79752,6155,DELIVERED,431.92
79753,57753,DELIVERED,62.53
79754,23410,DELIVERED,64.51
79755,71939,DELIVERED,278.65
79756,95468,DELIVERED,29.69
79757,74686,DELIVERED,1040.01
79758,88429,DELIVERED,95.67
79759,65409,DELIVERED,174.66
79760,2038,DELIVERED,217.96
79761,53635,DELIVERED,216.15
79762,21434,DELIVERED,124.98
79763,42393,DELIVERED,20.55
79764,27456,DELIVERED,181.41
79765,39498,DELIVERED,402.56
79766,19082,DELIVERED,237.3
79767,50473,DELIVERED,107.07
79768,87989,DELIVERED,388.25
79769,94226,DELIVERED,131.95
79770,13425,DELIVERED,69.27
79771,97988,DELIVERED,938.93
79772,42157,DELIVERED,128.59
79773,35316,SHIPPED,86.64
79774,51772,DELIVERED,44.64
79775,11967,DELIVERED,174.04
79776,28482,DELIVERED,979.45
79777,51458,DELIVERED,320.1
79778,19748,DELIVERED,258.9
79779,70708,DELIVERED,287.64
79780,50047,DELIVERED,121.25
79781,69259,DELIVERED,327.28
79782,82590,DELIVERED,84.82
79783,40638,DELIVERED,38.59
79784,76926,DELIVERED,55.79
79785,2879,DELIVERED,447.68
79786,23911,DELIVERED,97.63
79787,2476,DELIVERED,105.24
79788,96351,DELIVERED,118.19
79789,38122,DELIVERED,109.41
79790,16273,DELIVERED,556.09
79791,39345,DELIVERED,69.37
79792,86734,DELIVERED,123.18
79793,73914,CANCELLED,0.0
79794,37779,DELIVERED,143.38
79795,92699,DELIVERED,57.29
79796,34985,DELIVERED,139.33
79797,49365,DELIVERED,183.6
79798,35882,DELIVERED,28.43
79799,10461,DELIVERED,266.11
79800,5585,DELIVERED,267.12
79801,18103,DELIVERED,196.32
79802,22666,DELIVERED,51.23
79803,57815,DELIVERED,86.83
79804,98554,DELIVERED,73.06
79805,6458,DELIVERED,64.1
79806,56291,DELIVERED,100.18
79807,87284,DELIVERED,66.66
79808,81473,DELIVERED,812.85
79809,68544,DELIVERED,82.98
79810,55359,DELIVERED,93.3
79811,71568,DELIVERED,215.14
79812,98415,DELIVERED,44.24
79813,41257,DELIVERED,37.03
79814,25311,DELIVERED,1239.94
79815,39060,DELIVERED,132.03
79816,77304,DELIVERED,66.44
79817,12390,DELIVERED,49.54
79818,78976,DELIVERED,207.27
79819,26618,DELIVERED,57.43
79820,18928,DELIVERED,573.78
79821,11018,DELIVERED,77.57
79822,33076,DELIVERED,104.2
79823,95084,DELIVERED,77.28
79824,61972,DELIVERED,213.81
79825,48901,DELIVERED,44.59
